cve_id,cwe,cvss_v31_base_score,cvss_v31_exploitability_score,cvss_v31_impact_score,cvss_v2_base_score,cvss_v2_exploitability_score,cvss_v2_impact_score,fuente_cisa,fuente_nuclei
CVE-2020-13379,SIN_CWE,,,,,,,False,True
CVE-2020-13405,SIN_CWE,,,,,,,False,True
CVE-2020-13483,SIN_CWE,,,,,,,False,True
CVE-2020-1350,SIN_CWE,,,,,,,True,False
CVE-2020-13638,SIN_CWE,,,,,,,False,True
CVE-2020-13640,SIN_CWE,,,,,,,False,True
CVE-2020-13671,SIN_CWE,,,,,,,True,False
CVE-2020-13700,SIN_CWE,,,,,,,False,True
CVE-2020-1380,SIN_CWE,,,,,,,True,False
CVE-2020-13820,SIN_CWE,,,,,,,False,True
CVE-2020-13851,SIN_CWE,,,,,,,False,True
CVE-2020-13886,SIN_CWE,,,,,,,False,True
CVE-2020-13927,SIN_CWE,,,,,,,True,True
CVE-2020-13937,SIN_CWE,,,,,,,False,True
CVE-2020-13942,SIN_CWE,,,,,,,False,True
CVE-2020-13945,SIN_CWE,,,,,,,False,True
CVE-2020-13965,SIN_CWE,,,,,,,True,False
CVE-2020-14092,SIN_CWE,,,,,,,False,True
CVE-2020-14144,SIN_CWE,,,,,,,False,True
CVE-2020-14179,SIN_CWE,,,,,,,False,True
CVE-2020-14181,SIN_CWE,,,,,,,False,True
CVE-2020-14408,SIN_CWE,,,,,,,False,True
CVE-2020-14413,SIN_CWE,,,,,,,False,True
CVE-2020-1464,SIN_CWE,,,,,,,True,False
CVE-2020-14644,SIN_CWE,,,,,,,True,True
CVE-2020-1472,SIN_CWE,,,,,,,True,False
CVE-2020-14750,SIN_CWE,,,,,,,True,True
CVE-2020-14864,SIN_CWE,,,,,,,True,True
CVE-2020-14871,SIN_CWE,,,,,,,True,False
CVE-2020-14882,SIN_CWE,,,,,,,True,True
CVE-2020-14883,SIN_CWE,,,,,,,True,True
CVE-2020-15050,SIN_CWE,,,,,,,False,True
CVE-2020-15069,SIN_CWE,,,,,,,True,False
CVE-2020-15081,SIN_CWE,,,,,,,False,True
CVE-2020-15129,SIN_CWE,,,,,,,False,True
CVE-2020-15148,SIN_CWE,,,,,,,False,True
CVE-2020-15227,SIN_CWE,,,,,,,False,True
CVE-2020-15415,SIN_CWE,,,,,,,True,True
CVE-2020-15500,SIN_CWE,,,,,,,False,True
CVE-2020-15505,SIN_CWE,,,,,,,True,True
CVE-2020-15568,SIN_CWE,,,,,,,False,True
CVE-2020-15718,SIN_CWE,,,,,,,False,True
CVE-2020-15867,SIN_CWE,,,,,,,False,True
CVE-2020-15895,SIN_CWE,,,,,,,False,True
CVE-2020-15906,SIN_CWE,,,,,,,False,True
CVE-2020-15920,SIN_CWE,,,,,,,False,True
CVE-2020-15999,SIN_CWE,,,,,,,True,False
CVE-2020-16009,SIN_CWE,,,,,,,True,False
CVE-2020-16010,SIN_CWE,,,,,,,True,False
CVE-2020-16013,SIN_CWE,,,,,,,True,False
CVE-2020-16017,SIN_CWE,,,,,,,True,False
CVE-2020-16139,SIN_CWE,,,,,,,False,True
CVE-2020-16248,SIN_CWE,,,,,,,False,True
CVE-2020-1631,SIN_CWE,,,,,,,True,False
CVE-2020-16846,SIN_CWE,,,,,,,True,True
CVE-2020-16952,SIN_CWE,,,,,,,False,True
CVE-2020-17087,SIN_CWE,,,,,,,True,False
CVE-2020-17144,SIN_CWE,,,,,,,True,False
CVE-2020-17362,SIN_CWE,,,,,,,False,True
CVE-2020-17453,SIN_CWE,,,,,,,False,True
CVE-2020-17456,SIN_CWE,,,,,,,False,True
CVE-2020-17463,SIN_CWE,,,,,,,True,True
CVE-2020-17496,SIN_CWE,,,,,,,True,True
CVE-2020-17505,SIN_CWE,,,,,,,False,True
CVE-2020-17506,SIN_CWE,,,,,,,False,True
CVE-2020-17518,SIN_CWE,,,,,,,False,True
CVE-2020-17519,SIN_CWE,,,,,,,True,True
CVE-2020-17526,SIN_CWE,,,,,,,False,True
CVE-2020-17530,SIN_CWE,,,,,,,True,True
CVE-2020-18268,SIN_CWE,,,,,,,False,True
CVE-2020-19282,SIN_CWE,,,,,,,False,True
CVE-2020-19283,SIN_CWE,,,,,,,False,True
CVE-2020-19295,SIN_CWE,,,,,,,False,True
CVE-2020-19360,SIN_CWE,,,,,,,False,True
CVE-2020-19363,SIN_CWE,,,,,,,False,True
CVE-2020-1938,SIN_CWE,,,,,,,True,True
CVE-2020-1943,SIN_CWE,,,,,,,False,True
CVE-2020-19515,SIN_CWE,,,,,,,False,True
CVE-2020-1956,SIN_CWE,,,,,,,True,True
CVE-2020-19625,SIN_CWE,,,,,,,False,True
CVE-2020-2021,SIN_CWE,,,,,,,True,False
CVE-2020-20285,SIN_CWE,,,,,,,False,True
CVE-2020-20300,SIN_CWE,,,,,,,False,True
CVE-2020-2036,SIN_CWE,,,,,,,False,True
CVE-2020-20601,SIN_CWE,,,,,,,False,True
CVE-2020-20627,SIN_CWE,,,,,,,False,True
CVE-2020-2096,SIN_CWE,,,,,,,False,True
CVE-2020-20982,SIN_CWE,,,,,,,False,True
CVE-2020-20988,SIN_CWE,,,,,,,False,True
CVE-2020-2103,SIN_CWE,,,,,,,False,True
CVE-2020-21224,SIN_CWE,,,,,,,False,True
CVE-2020-2140,SIN_CWE,,,,,,,False,True
CVE-2020-21998,SIN_CWE,,,,,,,False,True
CVE-2020-22165,SIN_CWE,,,,,,,False,True
CVE-2020-22208,SIN_CWE,,,,,,,False,True
CVE-2020-22209,SIN_CWE,,,,,,,False,True
CVE-2020-22210,SIN_CWE,,,,,,,False,True
CVE-2020-22211,SIN_CWE,,,,,,,False,True
CVE-2020-22840,SIN_CWE,,,,,,,False,True
CVE-2020-23015,SIN_CWE,,,,,,,False,True
CVE-2020-23517,SIN_CWE,,,,,,,False,True
CVE-2020-23575,SIN_CWE,,,,,,,False,True
CVE-2020-23697,SIN_CWE,,,,,,,False,True
CVE-2020-23814,SIN_CWE,,,,,,,False,True
CVE-2020-23972,SIN_CWE,,,,,,,False,True
CVE-2020-24148,SIN_CWE,,,,,,,False,True
CVE-2020-24186,SIN_CWE,,,,,,,False,True
CVE-2020-24223,SIN_CWE,,,,,,,False,True
CVE-2020-24285,SIN_CWE,,,,,,,False,True
CVE-2020-24312,SIN_CWE,,,,,,,False,True
CVE-2020-24363,SIN_CWE,,,,,,,True,False
CVE-2020-24391,SIN_CWE,,,,,,,False,True
CVE-2020-24550,SIN_CWE,,,,,,,False,True
CVE-2020-24557,SIN_CWE,,,,,,,True,False
CVE-2020-24571,SIN_CWE,,,,,,,False,True
CVE-2020-24579,SIN_CWE,,,,,,,False,True
CVE-2020-24589,SIN_CWE,,,,,,,False,True
CVE-2020-24701,SIN_CWE,,,,,,,False,True
CVE-2020-24881,SIN_CWE,,,,,,,False,True
CVE-2020-24902,SIN_CWE,,,,,,,False,True
CVE-2020-24903,SIN_CWE,,,,,,,False,True
CVE-2020-24912,SIN_CWE,,,,,,,False,True
CVE-2020-24949,SIN_CWE,,,,,,,False,True
CVE-2020-2506,SIN_CWE,,,,,,,True,False
CVE-2020-25078,SIN_CWE,,,,,,,True,True
CVE-2020-25079,SIN_CWE,,,,,,,True,False
CVE-2020-2509,SIN_CWE,,,,,,,True,False
CVE-2020-25200,SIN_CWE,,,,,,,False,True
CVE-2020-25213,SIN_CWE,,,,,,,True,True
CVE-2020-25223,SIN_CWE,,,,,,,True,True
CVE-2020-25495,SIN_CWE,,,,,,,False,True
CVE-2020-25506,SIN_CWE,,,,,,,True,True
CVE-2020-2551,SIN_CWE,,,,,,,True,True
CVE-2020-25540,SIN_CWE,,,,,,,False,True
CVE-2020-2555,SIN_CWE,,,,,,,True,False
CVE-2020-25780,SIN_CWE,,,,,,,False,True
CVE-2020-25864,SIN_CWE,,,,,,,False,True
CVE-2020-26073,SIN_CWE,,,,,,,False,True
CVE-2020-26153,SIN_CWE,,,,,,,False,True
CVE-2020-26214,SIN_CWE,,,,,,,False,True
CVE-2020-26217,SIN_CWE,,,,,,,False,True
CVE-2020-26248,SIN_CWE,,,,,,,False,True
CVE-2020-26258,SIN_CWE,,,,,,,False,True
CVE-2020-26413,SIN_CWE,,,,,,,False,True
CVE-2020-26836,SIN_CWE,,,,,,,False,True
CVE-2020-26876,SIN_CWE,,,,,,,False,True
CVE-2020-26879,SIN_CWE,,,,,,,False,True
CVE-2020-26919,SIN_CWE,,,,,,,True,True
CVE-2020-26935,SIN_CWE,,,,,,,False,True
CVE-2020-26948,SIN_CWE,,,,,,,False,True
CVE-2020-27191,SIN_CWE,,,,,,,False,True
CVE-2020-2733,SIN_CWE,,,,,,,False,True
CVE-2020-27361,SIN_CWE,,,,,,,False,True
CVE-2020-27467,SIN_CWE,,,,,,,False,True
CVE-2020-27481,SIN_CWE,,,,,,,False,True
CVE-2020-27615,SIN_CWE,,,,,,,False,True
CVE-2020-27735,SIN_CWE,,,,,,,False,True
CVE-2020-27838,SIN_CWE,,,,,,,False,True
CVE-2020-27866,SIN_CWE,,,,,,,False,True
CVE-2020-27930,SIN_CWE,,,,,,,True,False
CVE-2020-27932,SIN_CWE,,,,,,,True,False
CVE-2020-27950,SIN_CWE,,,,,,,True,False
CVE-2020-27982,SIN_CWE,,,,,,,False,True
CVE-2020-27986,SIN_CWE,,,,,,,False,True
CVE-2020-28185,SIN_CWE,,,,,,,False,True
CVE-2020-28188,SIN_CWE,,,,,,,False,True
CVE-2020-28208,SIN_CWE,,,,,,,False,True
CVE-2020-28351,SIN_CWE,,,,,,,False,True
CVE-2020-28429,SIN_CWE,,,,,,,False,True
CVE-2020-28653,SIN_CWE,,,,,,,False,True
CVE-2020-2883,SIN_CWE,,,,,,,True,True
CVE-2020-28871,SIN_CWE,,,,,,,False,True
CVE-2020-28949,SIN_CWE,,,,,,,True,False
CVE-2020-28976,SIN_CWE,,,,,,,False,True
CVE-2020-29047,SIN_CWE,,,,,,,False,True
CVE-2020-29164,SIN_CWE,,,,,,,False,True
CVE-2020-29214,SIN_CWE,,,,,,,False,True
CVE-2020-29227,SIN_CWE,,,,,,,False,True
CVE-2020-29279,SIN_CWE,,,,,,,False,True
CVE-2020-29390,SIN_CWE,,,,,,,False,True
CVE-2020-29395,SIN_CWE,,,,,,,False,True
CVE-2020-29453,SIN_CWE,,,,,,,False,True
CVE-2020-29557,SIN_CWE,,,,,,,True,False
CVE-2020-29574,SIN_CWE,,,,,,,True,False
CVE-2020-29583,SIN_CWE,,,,,,,True,True
CVE-2020-29597,SIN_CWE,,,,,,,False,True
CVE-2020-3118,SIN_CWE,,,,,,,True,False
CVE-2020-3153,SIN_CWE,,,,,,,True,False
CVE-2020-3161,SIN_CWE,,,,,,,True,False
CVE-2020-3187,SIN_CWE,,,,,,,False,True
CVE-2020-3259,SIN_CWE,,,,,,,True,False
CVE-2020-3433,SIN_CWE,,,,,,,True,False
CVE-2020-3452,SIN_CWE,,,,,,,True,True
CVE-2020-35131,SIN_CWE,,,,,,,False,True
CVE-2020-35234,SIN_CWE,,,,,,,False,True
CVE-2020-35338,SIN_CWE,,,,,,,False,True
CVE-2020-35359,SIN_CWE,,,,,,,False,True
CVE-2020-35476,SIN_CWE,,,,,,,False,True
CVE-2020-35580,SIN_CWE,,,,,,,False,True
CVE-2020-35598,SIN_CWE,,,,,,,False,True
CVE-2020-3566,SIN_CWE,,,,,,,True,False
CVE-2020-3569,SIN_CWE,,,,,,,True,False
CVE-2020-35713,SIN_CWE,,,,,,,False,True
CVE-2020-35729,SIN_CWE,,,,,,,False,True
CVE-2020-35730,SIN_CWE,,,,,,,True,False
CVE-2020-35736,SIN_CWE,,,,,,,False,True
CVE-2020-35749,SIN_CWE,,,,,,,False,True
CVE-2020-35774,SIN_CWE,,,,,,,False,True
CVE-2020-3580,SIN_CWE,,,,,,,True,True
CVE-2020-35846,SIN_CWE,,,,,,,False,True
CVE-2020-35847,SIN_CWE,,,,,,,False,True
CVE-2020-35848,SIN_CWE,,,,,,,False,True
CVE-2020-35951,SIN_CWE,,,,,,,False,True
CVE-2020-35984,SIN_CWE,,,,,,,False,True
CVE-2020-35985,SIN_CWE,,,,,,,False,True
CVE-2020-35986,SIN_CWE,,,,,,,False,True
CVE-2020-35987,SIN_CWE,,,,,,,False,True
CVE-2020-36112,SIN_CWE,,,,,,,False,True
CVE-2020-36155,SIN_CWE,,,,,,,False,True
CVE-2020-36193,SIN_CWE,,,,,,,True,False
CVE-2020-36289,SIN_CWE,,,,,,,False,True
CVE-2020-36333,SIN_CWE,,,,,,,False,True
CVE-2020-36365,SIN_CWE,,,,,,,False,True
CVE-2020-36510,SIN_CWE,,,,,,,False,True
CVE-2020-36705,SIN_CWE,,,,,,,False,True
CVE-2020-36708,SIN_CWE,,,,,,,False,True
CVE-2020-36719,SIN_CWE,,,,,,,False,True
CVE-2020-36723,SIN_CWE,,,,,,,False,True
CVE-2020-36728,SIN_CWE,,,,,,,False,True
CVE-2020-36731,SIN_CWE,,,,,,,False,True
CVE-2020-36836,SIN_CWE,,,,,,,False,True
CVE-2020-37123,SIN_CWE,,,,,,,False,True
CVE-2020-3837,SIN_CWE,,,,,,,True,False
CVE-2020-3950,SIN_CWE,,,,,,,True,False
CVE-2020-3952,SIN_CWE,,,,,,,True,True
CVE-2020-3992,SIN_CWE,,,,,,,True,False
CVE-2020-4006,SIN_CWE,,,,,,,True,False
CVE-2020-4427,SIN_CWE,,,,,,,True,True
CVE-2020-4428,SIN_CWE,,,,,,,True,False
CVE-2020-4429,SIN_CWE,,,,,,,False,True
CVE-2020-4430,SIN_CWE,,,,,,,True,False
CVE-2020-4463,SIN_CWE,,,,,,,False,True
CVE-2020-5135,SIN_CWE,,,,,,,True,False
CVE-2020-5191,SIN_CWE,,,,,,,False,True
CVE-2020-5192,SIN_CWE,,,,,,,False,True
CVE-2020-5284,SIN_CWE,,,,,,,False,True
CVE-2020-5307,SIN_CWE,,,,,,,False,True
CVE-2020-5405,SIN_CWE,,,,,,,False,True
CVE-2020-5410,SIN_CWE,,,,,,,True,True
CVE-2020-5412,SIN_CWE,,,,,,,False,True
CVE-2020-5722,SIN_CWE,,,,,,,True,True
CVE-2020-5735,SIN_CWE,,,,,,,True,False
CVE-2020-5741,SIN_CWE,,,,,,,True,False
CVE-2020-5766,SIN_CWE,,,,,,,False,True
CVE-2020-5775,SIN_CWE,,,,,,,False,True
CVE-2020-5776,SIN_CWE,,,,,,,False,True
CVE-2020-5777,SIN_CWE,,,,,,,False,True
CVE-2020-5847,SIN_CWE,,,,,,,True,True
CVE-2020-5849,SIN_CWE,,,,,,,True,False
CVE-2020-5902,SIN_CWE,,,,,,,True,True
CVE-2020-6171,SIN_CWE,,,,,,,False,True
CVE-2020-6207,SIN_CWE,,,,,,,True,True
CVE-2020-6287,SIN_CWE,,,,,,,True,True
CVE-2020-6308,SIN_CWE,,,,,,,False,True
CVE-2020-6418,SIN_CWE,,,,,,,True,False
CVE-2020-6572,SIN_CWE,,,,,,,True,False
CVE-2020-6637,SIN_CWE,,,,,,,False,True
CVE-2020-6819,SIN_CWE,,,,,,,True,False
CVE-2020-6820,SIN_CWE,,,,,,,True,False
CVE-2020-6950,SIN_CWE,,,,,,,False,True
CVE-2020-7107,SIN_CWE,,,,,,,False,True
CVE-2020-7136,SIN_CWE,,,,,,,False,True
CVE-2020-7209,SIN_CWE,,,,,,,False,True
CVE-2020-7247,SIN_CWE,,,,,,,True,True
CVE-2020-7318,SIN_CWE,,,,,,,False,True
CVE-2020-7796,SIN_CWE,,,,,,,True,True
CVE-2020-7943,SIN_CWE,,,,,,,False,True
CVE-2020-7961,SIN_CWE,,,,,,,True,True
CVE-2020-7980,SIN_CWE,,,,,,,False,True
CVE-2020-8115,SIN_CWE,,,,,,,False,True
CVE-2020-8163,SIN_CWE,,,,,,,False,True
CVE-2020-8191,SIN_CWE,,,,,,,False,True
CVE-2020-8193,SIN_CWE,,,,,,,True,True
CVE-2020-8194,SIN_CWE,,,,,,,False,True
CVE-2020-8195,SIN_CWE,,,,,,,True,False
CVE-2020-8196,SIN_CWE,,,,,,,True,False
CVE-2020-8209,SIN_CWE,,,,,,,False,True
CVE-2020-8218,SIN_CWE,,,,,,,True,False
CVE-2020-8243,SIN_CWE,,,,,,,True,False
CVE-2020-8260,SIN_CWE,,,,,,,True,False
CVE-2020-8467,SIN_CWE,,,,,,,True,False
CVE-2020-8468,SIN_CWE,,,,,,,True,False
CVE-2020-8497,SIN_CWE,,,,,,,False,True
CVE-2020-8512,SIN_CWE,,,,,,,False,True
CVE-2020-8515,SIN_CWE,,,,,,,True,True
CVE-2020-8599,SIN_CWE,,,,,,,True,False
CVE-2020-8615,SIN_CWE,,,,,,,False,True
CVE-2020-8641,SIN_CWE,,,,,,,False,True
CVE-2020-8644,SIN_CWE,,,,,,,True,True
CVE-2020-8654,SIN_CWE,,,,,,,False,True
CVE-2020-8655,SIN_CWE,,,,,,,True,False
CVE-2020-8656,SIN_CWE,,,,,,,False,True
CVE-2020-8657,SIN_CWE,,,,,,,True,True
CVE-2020-8771,SIN_CWE,,,,,,,False,True
CVE-2020-8772,SIN_CWE,,,,,,,False,True
CVE-2020-8813,SIN_CWE,,,,,,,False,True
CVE-2020-8816,SIN_CWE,,,,,,,True,False
CVE-2020-8982,SIN_CWE,,,,,,,False,True
CVE-2020-9036,SIN_CWE,,,,,,,False,True
CVE-2020-9039,SIN_CWE,,,,,,,False,True
CVE-2020-9043,SIN_CWE,,,,,,,False,True
CVE-2020-9047,SIN_CWE,,,,,,,False,True
CVE-2020-9054,SIN_CWE,,,,,,,True,True
CVE-2020-9274,SIN_CWE,,,,,,,False,True
CVE-2020-9314,SIN_CWE,,,,,,,False,True
CVE-2020-9315,SIN_CWE,,,,,,,False,True
CVE-2020-9344,SIN_CWE,,,,,,,False,True
CVE-2020-9365,SIN_CWE,,,,,,,False,True
CVE-2020-9376,SIN_CWE,,,,,,,False,True
CVE-2020-9377,SIN_CWE,,,,,,,True,False
CVE-2020-9425,SIN_CWE,,,,,,,False,True
CVE-2020-9480,SIN_CWE,,,,,,,False,True
CVE-2020-9483,SIN_CWE,,,,,,,False,True
CVE-2020-9484,SIN_CWE,,,,,,,False,True
CVE-2020-9496,SIN_CWE,,,,,,,False,True
CVE-2020-9547,SIN_CWE,,,,,,,False,True
CVE-2020-9548,SIN_CWE,,,,,,,False,True
CVE-2020-9715,SIN_CWE,,,,,,,True,False
CVE-2020-9757,SIN_CWE,,,,,,,False,True
CVE-2020-9818,SIN_CWE,,,,,,,True,False
CVE-2020-9819,SIN_CWE,,,,,,,True,False
CVE-2020-9859,SIN_CWE,,,,,,,True,False
CVE-2020-9907,SIN_CWE,,,,,,,True,False
CVE-2020-9934,SIN_CWE,,,,,,,True,False
CVE-2021-0920,SIN_CWE,,,,,,,True,False
CVE-2021-1048,SIN_CWE,,,,,,,True,False
CVE-2021-1472,SIN_CWE,,,,,,,False,True
CVE-2021-1497,SIN_CWE,,,,,,,True,True
CVE-2021-1498,SIN_CWE,,,,,,,True,True
CVE-2021-1499,SIN_CWE,,,,,,,False,True
CVE-2021-1647,SIN_CWE,,,,,,,True,False
CVE-2021-1675,SIN_CWE,,,,,,,True,False
CVE-2021-1732,SIN_CWE,,,,,,,True,False
CVE-2021-1782,SIN_CWE,,,,,,,True,False
CVE-2021-1789,SIN_CWE,,,,,,,True,False
CVE-2021-1870,SIN_CWE,,,,,,,True,False
CVE-2021-1871,SIN_CWE,,,,,,,True,False
CVE-2021-1879,SIN_CWE,,,,,,,True,False
CVE-2021-1905,SIN_CWE,,,,,,,True,False
CVE-2021-1906,SIN_CWE,,,,,,,True,False
CVE-2021-20016,SIN_CWE,,,,,,,True,False
CVE-2021-20021,SIN_CWE,,,,,,,True,True
CVE-2021-20022,SIN_CWE,,,,,,,True,False
CVE-2021-20023,SIN_CWE,,,,,,,True,False
CVE-2021-20028,SIN_CWE,,,,,,,True,False
CVE-2021-20031,SIN_CWE,,,,,,,False,True
CVE-2021-20035,SIN_CWE,,,,,,,True,False
CVE-2021-20038,SIN_CWE,,,,,,,True,True
CVE-2021-20086,SIN_CWE,,,,,,,False,True
CVE-2021-20090,SIN_CWE,,,,,,,True,True
CVE-2021-20091,SIN_CWE,,,,,,,False,True
CVE-2021-20092,SIN_CWE,,,,,,,False,True
CVE-2021-20114,SIN_CWE,,,,,,,False,True
CVE-2021-20123,SIN_CWE,,,,,,,True,True
CVE-2021-20124,SIN_CWE,,,,,,,True,True
CVE-2021-20137,SIN_CWE,,,,,,,False,True
CVE-2021-20150,SIN_CWE,,,,,,,False,True
CVE-2021-20158,SIN_CWE,,,,,,,False,True
CVE-2021-20167,SIN_CWE,,,,,,,False,True
CVE-2021-20323,SIN_CWE,,,,,,,False,True
CVE-2021-20617,SIN_CWE,,,,,,,False,True
CVE-2021-20792,SIN_CWE,,,,,,,False,True
CVE-2021-20837,SIN_CWE,,,,,,,False,True
CVE-2021-21017,SIN_CWE,,,,,,,True,False
CVE-2021-21087,SIN_CWE,,,,,,,False,True
CVE-2021-21148,SIN_CWE,,,,,,,True,False
CVE-2021-21166,SIN_CWE,,,,,,,True,False
CVE-2021-21193,SIN_CWE,,,,,,,True,False
CVE-2021-21206,SIN_CWE,,,,,,,True,False
CVE-2021-21220,SIN_CWE,,,,,,,True,False
CVE-2021-21224,SIN_CWE,,,,,,,True,False
CVE-2021-21234,SIN_CWE,,,,,,,False,True
CVE-2021-21246,SIN_CWE,,,,,,,False,True
CVE-2021-21287,SIN_CWE,,,,,,,False,True
CVE-2021-21307,SIN_CWE,,,,,,,False,True
CVE-2021-21311,SIN_CWE,,,,,,,True,True
CVE-2021-21315,SIN_CWE,,,,,,,True,True
CVE-2021-21345,SIN_CWE,,,,,,,False,True
CVE-2021-2135,SIN_CWE,,,,,,,False,True
CVE-2021-21351,SIN_CWE,,,,,,,False,True
CVE-2021-21389,SIN_CWE,,,,,,,False,True
CVE-2021-21402,SIN_CWE,,,,,,,False,True
CVE-2021-21479,SIN_CWE,,,,,,,False,True
CVE-2021-21551,SIN_CWE,,,,,,,True,False
CVE-2021-21745,SIN_CWE,,,,,,,False,True
CVE-2021-21799,SIN_CWE,,,,,,,False,True
CVE-2021-21800,SIN_CWE,,,,,,,False,True
CVE-2021-21801,SIN_CWE,,,,,,,False,True
CVE-2021-21802,SIN_CWE,,,,,,,False,True
CVE-2021-21803,SIN_CWE,,,,,,,False,True
CVE-2021-21805,SIN_CWE,,,,,,,False,True
CVE-2021-21816,SIN_CWE,,,,,,,False,True
CVE-2021-21881,SIN_CWE,,,,,,,False,True
CVE-2021-21972,SIN_CWE,,,,,,,True,True
CVE-2021-21973,SIN_CWE,,,,,,,True,True
CVE-2021-21975,SIN_CWE,,,,,,,True,True
CVE-2021-21978,SIN_CWE,,,,,,,False,True
CVE-2021-21985,SIN_CWE,,,,,,,True,True
CVE-2021-22005,SIN_CWE,,,,,,,True,True
CVE-2021-22017,SIN_CWE,,,,,,,True,True
CVE-2021-22053,SIN_CWE,,,,,,,False,True
CVE-2021-22054,SIN_CWE,,,,,,,True,True
CVE-2021-22122,SIN_CWE,,,,,,,False,True
CVE-2021-22145,SIN_CWE,,,,,,,False,True
CVE-2021-22175,SIN_CWE,,,,,,,True,True
CVE-2021-22204,SIN_CWE,,,,,,,True,False
CVE-2021-22205,SIN_CWE,,,,,,,True,True
CVE-2021-22214,SIN_CWE,,,,,,,False,True
CVE-2021-22502,SIN_CWE,,,,,,,True,True
CVE-2021-22506,SIN_CWE,,,,,,,True,False
CVE-2021-22555,SIN_CWE,,,,,,,True,False
CVE-2021-22600,SIN_CWE,,,,,,,True,False
CVE-2021-22681,SIN_CWE,,,,,,,True,False
CVE-2021-22707,SIN_CWE,,,,,,,False,True
CVE-2021-22873,SIN_CWE,,,,,,,False,True
CVE-2021-22881,SIN_CWE,,,,,,,False,True
CVE-2021-22893,SIN_CWE,,,,,,,True,False
CVE-2021-22894,SIN_CWE,,,,,,,True,False
CVE-2021-22899,SIN_CWE,,,,,,,True,False
CVE-2021-22900,SIN_CWE,,,,,,,True,False
CVE-2021-22911,SIN_CWE,,,,,,,False,True
CVE-2021-22941,SIN_CWE,,,,,,,True,False
CVE-2021-22986,SIN_CWE,,,,,,,True,True
CVE-2021-22991,SIN_CWE,,,,,,,True,False
CVE-2021-23241,SIN_CWE,,,,,,,False,True
CVE-2021-23337,SIN_CWE,,,,,,,False,True
CVE-2021-23394,SIN_CWE,,,,,,,False,True
CVE-2021-23874,SIN_CWE,,,,,,,True,False
CVE-2021-24139,SIN_CWE,,,,,,,False,True
CVE-2021-24145,SIN_CWE,,,,,,,False,True
CVE-2021-24146,SIN_CWE,,,,,,,False,True
CVE-2021-24150,SIN_CWE,,,,,,,False,True
CVE-2021-24155,SIN_CWE,,,,,,,False,True
CVE-2021-24165,SIN_CWE,,,,,,,False,True
CVE-2021-24169,SIN_CWE,,,,,,,False,True
CVE-2021-24170,SIN_CWE,,,,,,,False,True
CVE-2021-24175,SIN_CWE,,,,,,,False,True
CVE-2021-24176,SIN_CWE,,,,,,,False,True
CVE-2021-24210,SIN_CWE,,,,,,,False,True
CVE-2021-24212,SIN_CWE,,,,,,,False,True
CVE-2021-24213,SIN_CWE,,,,,,,False,True
CVE-2021-24214,SIN_CWE,,,,,,,False,True
CVE-2021-24215,SIN_CWE,,,,,,,False,True
CVE-2021-24219,SIN_CWE,,,,,,,False,True
CVE-2021-24220,SIN_CWE,,,,,,,False,True
CVE-2021-24226,SIN_CWE,,,,,,,False,True
CVE-2021-24227,SIN_CWE,,,,,,,False,True
CVE-2021-24235,SIN_CWE,,,,,,,False,True
CVE-2021-24236,SIN_CWE,,,,,,,False,True
CVE-2021-24237,SIN_CWE,,,,,,,False,True
CVE-2021-24239,SIN_CWE,,,,,,,False,True
CVE-2021-24245,SIN_CWE,,,,,,,False,True
CVE-2021-24274,SIN_CWE,,,,,,,False,True
CVE-2021-24275,SIN_CWE,,,,,,,False,True
CVE-2021-24276,SIN_CWE,,,,,,,False,True
CVE-2021-24278,SIN_CWE,,,,,,,False,True
CVE-2021-24284,SIN_CWE,,,,,,,False,True
CVE-2021-24285,SIN_CWE,,,,,,,False,True
CVE-2021-24286,SIN_CWE,,,,,,,False,True
CVE-2021-24287,SIN_CWE,,,,,,,False,True
CVE-2021-24288,SIN_CWE,,,,,,,False,True
CVE-2021-24291,SIN_CWE,,,,,,,False,True
CVE-2021-24295,SIN_CWE,,,,,,,False,True
CVE-2021-24298,SIN_CWE,,,,,,,False,True
CVE-2021-24300,SIN_CWE,,,,,,,False,True
CVE-2021-24316,SIN_CWE,,,,,,,False,True
CVE-2021-24320,SIN_CWE,,,,,,,False,True
CVE-2021-24335,SIN_CWE,,,,,,,False,True
CVE-2021-24340,SIN_CWE,,,,,,,False,True
CVE-2021-24342,SIN_CWE,,,,,,,False,True
CVE-2021-24347,SIN_CWE,,,,,,,False,True
CVE-2021-24351,SIN_CWE,,,,,,,False,True
CVE-2021-24358,SIN_CWE,,,,,,,False,True
CVE-2021-24364,SIN_CWE,,,,,,,False,True
CVE-2021-24370,SIN_CWE,,,,,,,False,True
CVE-2021-24387,SIN_CWE,,,,,,,False,True
CVE-2021-24389,SIN_CWE,,,,,,,False,True
CVE-2021-24406,SIN_CWE,,,,,,,False,True
CVE-2021-24407,SIN_CWE,,,,,,,False,True
CVE-2021-24409,SIN_CWE,,,,,,,False,True
CVE-2021-24435,SIN_CWE,,,,,,,False,True
CVE-2021-24436,SIN_CWE,,,,,,,False,True
CVE-2021-24442,SIN_CWE,,,,,,,False,True
CVE-2021-24452,SIN_CWE,,,,,,,False,True
CVE-2021-24472,SIN_CWE,,,,,,,False,True
CVE-2021-24488,SIN_CWE,,,,,,,False,True
